"238104","1538/1","Rhaw","n. 10","nur Pleni, Anonymus","Josquin Desprez","Missa Fortuna desperata"
"238104","1538/3","Formschneider [Grapheus]","n. 10","nur Pleni, Anonymus","Josquin Desprez","Missa Fortuna desperata"
"238104","1539/01","Petreius","d 2r (n. 4)","""Iosquin""","Josquin Desprez","Missa Fortuna desperata"
"238104","1539/2","Formschneider [Grapheus]","n. 3 (2?)","Iosquin","Josquin Desprez","Missa Fortuna desperata"
"238104","1540/kr","Heyden, De arte","p. 124","Iosquin, nur Venturi saeculi","Josquin Desprez","Missa Fortuna desperata"
"238104","1547/01","Glarean, Dodecachordon","p. 388-391","Agnus, ""Jodoc. Prat.","Josquin Desprez","Missa Fortuna desperata"
"238104","1552/35","Pisador","52r-v, 73-74?","Benedictus (Insquin)/Pleni sunt (Iusquin)","Josquin Desprez","Missa Fortuna desperata"
"238104","1563/kr","Wilfingseder, Erotemata","246r-252r","Iodoci Pratensis, nur Agnus I","Josquin Desprez","Missa Fortuna desperata"
"238104","A-Wn","11778","63v-83r","""Josquin""","Josquin Desprez","Missa Fortuna desperata"
"238104","BAV","CS 41","","","Josquin Desprez","Missa Fortuna desperata"
"238104","D-Mbs","3154","172v(CW: r)-178r","Anonymus","Josquin Desprez","Missa Fortuna desperata"
"238104","D-Sl","HB26","69r-70v","""Josquini"", nur Kyrie","Josquin Desprez","Missa Fortuna desperata"
"238104","E-Boc","5","1r-10r (CW: 10r)","Anonymus, Beginn unvollst.","Josquin Desprez","Missa Fortuna desperata"
"238104","I-MOe","M. 1.2 (Lat. 457 olim VI. H. 1)","114v-127r [113v-126r]","Iosquin","Josquin Desprez","Missa Fortuna desperata"
"238104","J666 (1502)","Petrucci","n. 4","Missarum, Liber primus","Josquin Desprez","Missa Fortuna desperata"
"238104","J667 (1514)","Petrucci","n. 4","Missarum, Liber primus","Josquin Desprez","Missa Fortuna desperata"
"238104","J668 (1516)","Petrucci","n. 4","Missarum, Liber primus","Josquin Desprez","Missa Fortuna desperata"
"238104","J669 (1526)","Giunta/Pasoti/Dorico","n. 4","Missarum, Liber primus","Josquin Desprez","Missa Fortuna desperata"
"238104","kr1544","Zanger, Practicae","P3-[P4]","Iosquini, nur Christe","Josquin Desprez","Missa Fortuna desperata"
"238104","S-Uu","76b","87v-96r","Anonymus, fast völlig untextiert","Josquin Desprez","Missa Fortuna desperata"
"238105","1537/kr","Heyden, Musica","p. 64","nur Kyrie, T. 65-74, nur Tenor und Baß","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","1540/kr","Heyden, De arte","p. 12","nur Benedictus","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","1547/01","Glarean, Dodecachordon","p. 220","Benedictus, T. -10, ""Iodoci Pratensis""","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","1563/kr","Wilfingseder, Erotemata","p. 18, p. 234","nur Benedictus, T. 1-10, und Kyrie II, T. 65-74, nur Tenor und Baß","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","A-Wn","11778","23v-41r","""Josquin""","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","BAV","C. VIII. 234 (Chigi Codex)","191v-199r","Kyrie, Gloria, Credo","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","D-Ju","31","199r-211r","Anonymus","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","D-LEu","51","12v-16r","""Josquini""","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","D-Sl","47","75v-90r","fragment, Anonymus","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","E-SE","","","","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","I-CMac","M","","","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","I-CMac","M(D)","91v-100r","""Josquin de Pres""","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","I-Md","2267 (Librone 3)","135v-141r","Gloria, Credo, Sanctus, ""Josquin""","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","J666 (1502)","Petrucci","n. 5","Missarum, Liber primus","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","J667 (1514)","Petrucci","n. 5","Missarum, Liber primus","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","J668 (1516)","Petrucci","n. 5","Missarum, Liber primus","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","J669 (1526)","Giunta/Pasoti/Dorico","n. 5","Missarum, Liber primus","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","J677 (1560)","Missen, gedrukt tusschen 1558-1560","n. 4","","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","kr??","s.s.","8v-15r","""Josquin des Pres""","Josquin Desprez","Missa L'homme arme sexti toni"
"238105","PL-Pu","7022","III/3","Fragment, Kyrie, Gloria, Credo, ""Josquyn""","Josquin Desprez","Missa L'homme arme sexti toni"
"238201","1539/01","Petreius","[k 4]v (n. 11)","""Iosquin""","Josquin Desprez","Missa Ave maris stella"
"238201","1545/6","Rhaw","n. 84","nur Ag II, Text Nunquid oblivisci","Josquin Desprez","Missa Ave maris stella"
"238201","1545/7","Rhaw","m. 103","nur Ag II, Text Diligam te","Josquin Desprez","Missa Ave maris stella"
"238201","1547/25","Valderrábano","75-76v?, 86v","Iosquin, nur teilw. Kyrie II, Creso, Benedictus (dieses An.)","Josquin Desprez","Missa Ave maris stella"
"238201","1552/35","Pisador","63-68??","Iusquin, Benedictus, Ag II/III gehlen","Josquin Desprez","Missa Ave maris stella"
"238201","1555/29","Phalèse","p. 73","Anonymus, nur Benedictus","Josquin Desprez","Missa Ave maris stella"
"238201","A-Wn","1783","165-175","Josquin","Josquin Desprez","Missa Ave maris stella"
"238201","A-Wn","4809","123v-141r","Josquin","Josquin Desprez","Missa Ave maris stella"
"238201","B-Br","9126","1v-13r","Anonymus","Josquin Desprez","Missa Ave maris stella"
"238201","BAV","CS 41","62r-72r","Josquin","Josquin Desprez","Missa Ave maris stella"
"238201","BAV","SM 26 (olim J. J. III. 4)","29-42","Anonymus","Josquin Desprez","Missa Ave maris stella"
"238201","CH-Bu","F.IX.25(a-d)","17r-21v(T:10r-16r)","Josquin","Josquin Desprez","Missa Ave maris stella"
"238201","D-F","2","18r-30r","Anonymus","Josquin Desprez","Missa Ave maris stella"
"238201","D-Ju","3","29v-43r","","Josquin Desprez","Missa Ave maris stella"
"238201","D-Sl","44","29v-56r","Anonymus","Josquin Desprez","Missa Ave maris stella"
"238201","E-Tc","9","35-54","Iusquin","Josquin Desprez","Missa Ave maris stella"
"238201","I-Ma","46","72v-82r","Jos[quin]","Josquin Desprez","Missa Ave maris stella"
"238201","I-Md","2267 (Librone 3)","57v-66r","Josquin","Josquin Desprez","Missa Ave maris stella"
"238201","J670 (1505)","Petrucci","n. 1","Missarum, Liber secundus","Josquin Desprez","Missa Ave maris stella"
"238201","J671 (1515)","Petrucci","n. 1","Missarum, Liber secundus","Josquin Desprez","Missa Ave maris stella"
"238201","J672 (1526)","Giunta/Pasoti/Dorico","n. 1","Missarum, Liber secundus","Josquin Desprez","Missa Ave maris stella"
"238202","1537/kr","Heyden. Musica","","nur Pleni","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","1540/7","Kriesstein","","nur Agnus, Fuga trium","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","1545/6","Rhaw","","nur Pleni","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","1547/01","Glarean, Dodecachordon","p. 242 und 221","nur Pleni und Agnus","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","1563/kr","Wilfingseder, Erotemata","p. 12-17","Agnus","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","1594/3","Reinmichel","n. 34","Fuga trium vocum (Agnus)","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","1594/3","Reinmichel","p. 3","Pleni","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","A-Wn","4809","47v-65r","Anonymus","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","B-Br","9126","72v-82r","""Missa Philippus rex Castilie","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","BAV","CS 45","116v-129r","","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","CH-Bu","S.IX.25","","nur Altus und Tenor","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","CH-SGs","463","n. 210","nur Agnus, T. 99-150, nur Superius, Prima vox und Tenor","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","CH-SGs","464","7r","nur Agnus, T. 99-150, nur Alt und Bass","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","D-Ju","3","15v-28r","""Missa Fridericus dux Saxonie","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","E-Tc","27","","","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","I-Bc","R142","56v","nur Agnus Dei, nur Superius und secunda vox T. 99-150.","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","I-Bsp","A31","","","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","I-Md","2267 (Librone 3)","141v-147r","nur Gloria, Credo, Sanctus","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","J670 (1505)","Petrucci","","Missarum, Liber secundus","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","J671 (1515)","Petrucci","","Missarum, Liber secundus","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","J672 (1526)","Giunta/Pasoti/Dorico","","Missarum, Liber secundus","Josquin Desprez","Missa Hercules dux Ferrarie"
"238202","kr1550","Faber, Ad musicam","","nur Et in spiritum","Josquin Desprez","Missa Hercules dux Ferrarie"
"238203","1537/kr","Heyden, Musica","p. 78-79","Josquin","Josquin Desprez","Missa Malheur me bat"
"238203","1540/kr","Heyden, De arte","p. 92-93","Josquin","Josquin Desprez","Missa Malheur me bat"
"238203","1547/01","Glarean, Dodecachordon","p. 450-451(JW: 451-452)","Agnus II, ""Jodocus"", JW: Anonymus","Josquin Desprez","Missa Malheur me bat"
"238203","1549/16","Berg [Montanus] & Neuber","n. 16","""Quid tam solicitis"" = Pleni, Josquin","Josquin Desprez","Missa Malheur me bat"
"238203","1590/30","Reinmichel","C4v(n. 31)","Anonymus","Josquin Desprez","Missa Malheur me bat"
"238203","1594/3","Reinmichel","C4' (n. 31)","Anonymus","Josquin Desprez","Missa Malheur me bat"
"238203","A-Wn","11883","2v-11r","""Josquin des Pres""","Josquin Desprez","Missa Malheur me bat"
"238203","A-Wn","18832","81v-83r","Anonymus","Josquin Desprez","Missa Malheur me bat"
"238203","A-Wn","4809","66v-89r","""Josquin""","Josquin Desprez","Missa Malheur me bat"
"238203","B-Br","9126","82v-95r","""Josquin""","Josquin Desprez","Missa Malheur me bat"
"238203","BAV","CS 23","","","Josquin Desprez","Missa Malheur me bat"
"238203","CH-Bu","F.IX.25(e-f)","6v-13, 3v-8r","""Josquin""","Josquin Desprez","Missa Malheur me bat"
"238203","D-HEu","cpg 318","3r, 6r und 35v","","Josquin Desprez","Missa Malheur me bat"
"238203","D-Ju","3","59v-73r","ohne Ag. II, III, ""Josquin des Pres""","Josquin Desprez","Missa Malheur me bat"
"238203","D-LEu","51","n. 1, 1r-6r","ohne Ag. II, III, ""Josquin""","Josquin Desprez","Missa Malheur me bat"
"238203","D-Mbs","260","37v-38r","Agnus II, Anonymus","Josquin Desprez","Missa Malheur me bat"
"238203","D-ROu","40","n. 5","Kyrie, Gloria, Credo ""super quae est ista"", ""Josquin""","Josquin Desprez","Missa Malheur me bat"
"238203","D-Rp","B 220-22","73v-74v, 68v-69r","Pleni, Josquin","Josquin Desprez","Missa Malheur me bat"
"238203","E-Tc","9","54v-83r","Anonymus (JW: ""Jusquin"")","Josquin Desprez","Missa Malheur me bat"
"238203","GB-Lbl","4911","41v (JW: 41v-42r)","Pleni, Josquini (JW: Anonymus)","Josquin Desprez","Missa Malheur me bat"
"238203","I-Bsp","A31","139v-146r","""Josquin""","Josquin Desprez","Missa Malheur me bat"
"238203","I-Ma","46","22v-42r (JW: 32r)","""Josquin""","Josquin Desprez","Missa Malheur me bat"
"238203","I-MOd","4","pp. 148-49 (JW: f. 88r-91r)","","Josquin Desprez","Missa Malheur me bat"
"238203","I-MOd","4","pp. 175-81","Kyrie, Gloria, Anonymus","Josquin Desprez","Missa Malheur me bat"
"238203","J670 (1505)","Petrucci","","Missarum, Liber secundus","Josquin Desprez","Missa Malheur me bat"
"238203","J671 (1515)","Petrucci","","Missarum, Liber secundus","Josquin Desprez","Missa Malheur me bat"
"238203","J672 (1526)","Giunta/Pasoti/Dorico","","Missarum, Liber secundus","Josquin Desprez","Missa Malheur me bat"
"238204","A-Wn","11778","168v-175r (JosquinW: 108v-125r)","Anonymus","Josquin Desprez","Missa L'ami baudichon"
"238204","CH-HK","7","p. 256-61","Credo, Anonymus","Josquin Desprez","Missa L'ami baudichon"
"238204","D-Rp","B 220-22","75r","Qui tollis, ""Josquin""","Josquin Desprez","Missa L'ami baudichon"
"238204","D-Z","119/1","130v-133r","Kyrie, Gloria, frag. von Credo, Anonymus","Josquin Desprez","Missa L'ami baudichon"
"238204","I-Sc","K.I.2","121v-214r","Gloria, Anonymus","Josquin Desprez","Missa L'ami baudichon"
"238204","I-VEcap","761","62v-73r","Anonymus","Josquin Desprez","Missa L'ami baudichon"
"238204","J670 (1505)","Petrucci","n. 4","Missarum, Liber secundus","Josquin Desprez","Missa L'ami baudichon"
"238204","J671 (1515)","Petrucci","n. 4","Missarum, Liber secundus","Josquin Desprez","Missa L'ami baudichon"
"238204","J672 (1526)","Giunta/Pasoti/Dorico","n. 4","Missarum, Liber secundus","Josquin Desprez","Missa L'ami baudichon"
"238204","PL-Pu","7022","II/I","frag. von Credo, Sanctus, Agnus, Anonymus","Josquin Desprez","Missa L'ami baudichon"
"238205","A-Wkm","5248","n. 7","""Josquin de Prez""","Josquin Desprez","Missa Una musqz de buscaya"
"238205","D-B","40021","193v-202r","""Josquin""","Josquin Desprez","Missa Una musqz de buscaya"
"238205","D-WR","B","77-88, 113-119","KGC: Petri de Larue, SA: Iosquini","Josquin Desprez","Missa Una musqz de buscaya"
"238205","J670 (1505)","Petrucci","n. 5","Missarum, Liber secundus","Josquin Desprez","Missa Una musqz de buscaya"
"238205","J671 (1515)","Petrucci","n. 5","Missarum, Liber secundus","Josquin Desprez","Missa Una musqz de buscaya"
"238205","J672 (1526)","Giunta/Pasoti/Dorico","n. 5","Missarum, Liber secundus","Josquin Desprez","Missa Una musqz de buscaya"
"238206","1505/1","Petrucci","","","Josquin Desprez","Missa D'ung aultre amer"
"238206","BAV","CS 41","","","Josquin Desprez","Missa D'ung aultre amer"
"238206","I-MOd","4","30-51","","Josquin Desprez","Missa D'ung aultre amer"
"238206","J670 (1505)","Petrucci","n. 6","Missarum, Liber secundus","Josquin Desprez","Missa D'ung aultre amer"
"238206","J671 (1515)","Petrucci","n. 6","Missarum, Liber secundus","Josquin Desprez","Missa D'ung aultre amer"
"238206","J672 (1526)","Giunta/Pasoti/Dorico","n. 6","Missarum, Liber secundus","Josquin Desprez","Missa D'ung aultre amer"
"238301","1537/kr","Heyden, Musica","p. 26","nur Pleni","Josquin Desprez","Missa Mater patris"
"238301","1540/kr","Heyden, De arte","p. 28","nur Pleni","Josquin Desprez","Missa Mater Patris"
"238301","1547/01","Glarean, Dodecachordon","p. 446-447, 448-449 und 257","Pleni, Benedictus und Agnus II","Josquin Desprez","Missa Mater patris"
"238301","D-HEu","cpg 318","3r und 35v","","Josquin Desprez","Missa Mater Patris"
"238301","D-Rp","B 220-22","72v-73r","nur Agnus II","Josquin Desprez","Missa Mater patris"
"238301","J673 (1514)","Petrucci","n. 1","Missarum, Liber tertius","Josquin Desprez","Missa Mater patris"
"238301","J674 (1516)","Petrucci","n. 1","Missarum, Liber tertius","Josquin Desprez","Missa Mater patris"
"238301","J675 (1526)","Giunta/Pasoti/Dorico","n. 1","Missarum, Liber tertius","Josquin Desprez","Missa Mater patris"
"238302","1516/01","Antico","ciiii-cxiiii","Josquin","Josquin Desprez","Missa Faisant regretz"
"238302","1522","Giunta, Pasoti","n. 6","Josquin","Josquin Desprez","Missa Faisant regretz"
"238302","1538/22","Narváez","36-37, 37-38","Josquin, nur Sanctus und Osanna","Josquin Desprez","Missa Faisant regretz"
"238302","1546/34","Mudarra","10-12,12-13","Iosquin, nur Quii tollis(Gloria) und Pleni","Josquin Desprez","Missa Faisant regretz"
"238302","1547/25","Valderrábano","85,85-86?","Iosquin, nur Et incarnatus und Et ex patre","Josquin Desprez","Missa Faisant regretz"
"238302","1552/35","Pisador","36-41","Iusquin, Ag II/III fehlt, Pleni spostato am Ende","Josquin Desprez","Missa Faisant regretz"
"238302","1554/32","Montesdoca","91-92v","Iosquin, nur Gloira, Kyrie I/12","Josquin Desprez","Missa Faisant regretz"
"238302","A-Wn","15495","33v-47r","Josquin des Pretz","Josquin Desprez","Missa Faisant regretz"
"238302","A-Wn","4809","96v-108r (90-108?)","Anonymus","Josquin Desprez","Missa Faisant regretz"
"238302","BAV","Cs 23","118-128?","Josquin de Pres","Josquin Desprez","Missa Faisant regretz"
"238302","BAV","Pal.lat.1980-81","48r-52r/48v-54r","Anonymus","Josquin Desprez","Missa Faisant regretz"
"238302","D-HRD","9821","n. 8 [71-76?]","Josquin, nur Kyrie und teilw. Credo, Partitur","Josquin Desprez","Missa Faisant regretz"
"238302","D-Ju","3","1v-14r","""Missa Elizabeth"", ""Josquin des Pres","Josquin Desprez","Missa Faisant regretz"
"238302","D-Mbs","510","24v-41r","Anonymus","Josquin Desprez","Missa Faisant regretz"
"238302","E-Tc","9","83v-103r","Anonymus, CW: Jusquini","Josquin Desprez","Missa Faisant regretz"
"238302","J673 (1514)","Petrucci","n. 2","Missarum, Liber tertius","Josquin Desprez","Missa Faisant regretz"
"238302","J674 (1516)","Petrucci","n. 2","Missarum, Liber tertius","Josquin Desprez","Missa Faisant regretz"
"238302","J675 (1526)","Giunta/Pasoti/Dorico","n. 2","Missarum, Liber tertius","Josquin Desprez","Missa Faisant regretz"
"238303","1537/kr","Heyden, Musica","p. 88-89","Anonymus, nur Benedictus","Josquin Desprez","Missa ad fugam"
"238303","1540/kr","Heyden, De arte","p. 106-107","Anonymus, nur Benedictus","Josquin Desprez","Missa ad fugam"
"238303","1547/01","Gla","p. 219","Anonymus, nur Benedictus","Josquin Desprez","Missa ad fugam"
"238303","1547/25","Valderrábano","84r-85r","Iosquin, Tabulatur, nur Cum sancto spirito","Josquin Desprez","Missa ad fugam"
"238303","1552/35","Pisador","41r-46r","Iusqun, Ag II fehlt","Josquin Desprez","Missa ad fugam"
"238303","1563/kr","Wilfingseder, Erotemata","p. 180-187","Anonymus, nur Benedictus","Josquin Desprez","Missa ad fugam"
"238303","BAV","CS 49","129r-140r","Anonymus","Josquin Desprez","Missa ad fugam"
"238303","D-Ju","31","67r-73r","""substantial variants""","Josquin Desprez","Missa ad fugam"
"238303","GB-Lbl","4911","29r-30r","Anonymus, nur Benedictus","Josquin Desprez","Missa ad fugam"
"238303","J673 (1514)","Petrucci","n. 3","Missarum, Liber tertius","Josquin Desprez","Missa ad fugam"
"238303","J674 (1516)","Petrucci","n. 3","Missarum, Liber tertius","Josquin Desprez","Missa ad fugam"
"238303","J675 (1526)","Giunta/Pasoti/Dorico","n. 3","Missarum, Liber tertius","Josquin Desprez","Missa ad fugam"
"238304","D-HEu","cpg 318","35v","","Josquin Desprez","Missa Di dadi"
"238304","I-Bc","Q25","","","Josquin Desprez","Missa Di dadi"
"238304","J673 (1514)","Petrucci","n. 4","Missarum, Liber tertius","Josquin Desprez","Missa Di dadi"
"238304","J674 (1516)","Petrucci","n. 4","Missarum, Liber tertius","Josquin Desprez","Missa Di dadi"
"238304","J675 (1526)","Giunta/Pasoti/Dorico","n. 4","Missarum, Liber tertius","Josquin Desprez","Missa Di dadi"
"238305","1516/01","Antico","114v-129r","Josquin","Josquin Desprez","Missa de beata Virgine"
"238305","1539/01","Petreius","e 3r (n. 5)","""Iosquin""","Josquin Desprez","Missa de beata Virgine"
"238305","1543/19","Gardane","p. 36","Iusquin, nur Agnus II","Josquin Desprez","Missa de beata Virgine"
"238305","1545/6","Rhaw","n. 63","Iosquin, nur Agnus II","Josquin Desprez","Missa de beata Virgine"
"238305","1546/34","Mudarra","4-5,22-23v","Iosquin, Bearbeitungen von Kyrie I und cum sancto spirito","Josquin Desprez","Missa de beata Virgine"
"238305","1547/01","Glarean","p. 305, 392-401","Iodocus a Prato, Agnus II; Iod., Gloria","Josquin Desprez","Missa de beata Virgine"
"238305","1547/25","Valderrábano","51-53,73-74,85?","Josquin, Credo teilweise, bearbeit. von Kyrie II, Cum sancto spiritu","Josquin Desprez","Missa de beata Virgine"
"238305","1552/29","Phalèse","p. 57","Anonymus, nur Cum sancto spirito","Josquin Desprez","Missa de beata Virgine"
"238305","1552/35","Pisador","68-73v","Iusquin, Osanna, Benedictus, Agnus II/III fehlen.","Josquin Desprez","Missa de beata Virgine"
"238305","1553/26","Gardane","p. 34","Iusquin, nur Ag II","Josquin Desprez","Missa de beata Virgine"
"238305","1554/32","Montesdoca","73-77?","Iosquin, nur Credo","Josquin Desprez","Missa de beata Virgine"
"238305","1556/34","Heckel","207-210","Iosquin, ""Discant""(1st lute part), nur Cum sancto spirito","Josquin Desprez","Missa de beata Virgine"
"238305","1578/24","Cabecon","68r-v, 103-104","Iusquin-Antonio de Cabecon (Cum sancto-Bearb.); Iusquin (Cum sancto)","Josquin Desprez","Missa de beata Virgine"
"238305","1583/22","Ammerbach","101-102","Anonymus, nur Cum sancto spiritu","Josquin Desprez","Missa de beata Virgine"
"238305","A-Wn","4809","23v-46r","Josquin","Josquin Desprez","Missa de beata Virgine"
"238305","BAV","CG XII.2","143v-159r (Llorens: 74v-89r)","Josquin","Josquin Desprez","Missa de beata Virgine"
"238305","BAV","CS 160","","","Josquin Desprez","Missa de beata Virgine"
"238305","BAV","CS 23","135v-139r (Gloria), 129v-132r (Credo)","","Josquin Desprez","Missa de beata Virgine"
"238305","BAV","CS 45","1-15","Josquin des Prez","Josquin Desprez","Missa de beata Virgine"
"238305","Ch-Bu","F.VI.26h","6b,6b","Anonymus, nur Credo, nur Altus, Bassus","Josquin Desprez","Missa de beata Virgine"
"238305","Ch-Bu","F.X.21","33v","Anonymus, nur Cum sancto spiritu","Josquin Desprez","Missa de beata Virgine"
"238305","CH-Zz","301","16-17","Anonymus, nur textloses AgII","Josquin Desprez","Missa de beata Virgine"
"238305","D-B","40013","114v-131v","Iosquini, Missa Coronata, Kyrie anders, Anonymus","Josquin Desprez","Missa de beata Virgine"
"238305","D-Dl","1/E/24","57-58(S)","Josquin, nur Cum sancto spitiro","Josquin Desprez","Missa de beata Virgine"
"238305","D-Dl","B 265","N- 49","nur Cum sancto Spiritu","Josquin Desprez","Missa de beata Virgine"
"238305","D-Dl","Grimma 52","n. [52]","Iosqu., nur Cum sancto spirito","Josquin Desprez","Missa de beata Virgine"
"238305","D-Dl","Grimma 53","17-23(S)?","Josquin, nur KG","Josquin Desprez","Missa de beata Virgine"
"238305","D-Dl","Grimma 59a","n. [1]","Anonymus, nur CSA","Josquin Desprez","Missa de beata Virgine"
"238305","D-EI Karl-Alexander-Bibliothek","s.s., Kantionale","94v-100r","nur Kyrie und Gloria, Josquin de pres, Coronatum","Josquin Desprez","Missa de beata Virgine"
"238305","D-GRu","640-1","n. 1","nur Cum sancto Spiritu, Josquin","Josquin Desprez","Missa de beata Virgine"
"238305","D-Ju","36","93v-98r","nur Credo, Iosquin des Pres","Josquin Desprez","Missa de beata Virgine"
"238305","D-Ju","7","61v-77r","Josquin des Pres, Missa De nostra domina","Josquin Desprez","Missa de beata Virgine"
"238305","D-LEu","49","144 (S)","Anonymus, nur Cum sancto spiritu","Josquin Desprez","Missa de beata Virgine"
"238305","D-Mbs","272","73-74?","Anonymus, nur Cum sancto spirito","Josquin Desprez","Missa de beata Virgine"
"238305","D-Mbs","510","1v-23r","Anonymus","Josquin Desprez","Missa de beata Virgine"
"238305","D-Mbs","C","41-71?, n. 2","Josquin de Press","Josquin Desprez","Missa de beata Virgine"
"238305","D-Mu","718","111,114v,125v,148v","Anonymus, nur Cum sancto spirito","Josquin Desprez","Missa de beata Virgine"
"238305","D-Ngm","83795","67-78(T)","Iosquin, Missa coronata","Josquin Desprez","Missa de beata Virgine"
"238305","D-ROu","40","n. 3","Nur Kyrie und Gloria","Josquin Desprez","Missa de beata Virgine"
"238305","D-ROu","49","n. 6","iosquin","Josquin Desprez","Missa de beata Virgine"
"238305","D-Sl","44","57v-84r","Anonymus","Josquin Desprez","Missa de beata Virgine"
"238305","D-Usch","237","34r-v(S)","nur Cum sancto Spiritu, Anonymus","Josquin Desprez","Missa de beata Virgine"
"238305","D-W","d","1-27, n. 1","Iosquin de Press","Josquin Desprez","Missa de beata Virgine"
"238305","D-WR","Cod. s.S.","76v-85r(Ky, Glo, Cre),112v-115r (Sa),115v-118r(B,A","","Josquin Desprez","Missa de beata Virgine"
"238305","D-Z","13/3","6r-v","Josquini, teilw. Gloria","Josquin Desprez","Missa de beata Virgine"
"238305","E-Tc","16","1-20?","Josquin","Josquin Desprez","Missa de beata Virgine"
"238305","E-Tc, Obra y Fabrica","23","23-45","Josquin des Pres","Josquin Desprez","Missa de beata Virgine"
"238305","F-CA","125-128","141r","nur Cum sancto spirito, Josquin de Pres","Josquin Desprez","Missa de beata Virgine"
"238305","F-CA","18","200v-218r(198-218?)","Jossequin des Prez","Josquin Desprez","Missa de beata Virgine"
"238305","F-CA","4","232v-250r","Anonymus","Josquin Desprez","Missa de beata Virgine"
"238305","H-Bn","20","94-96, 116-119(S)","Josquin","Josquin Desprez","Missa de beata Virgine"
"238305","H-Bn","24","41-42v(S)","Josquin","Josquin Desprez","Missa de beata Virgine"
"238305","H-Bn","P6","10-12v(S)","Josquin","Josquin Desprez","Missa de beata Virgine"
"238305","I-Bc","Q25","56-57??","Anonymus, nur KG","Josquin Desprez","Missa de beata Virgine"
"238305","I-Bsp","A31","15-18??","Anonymus, nur C","Josquin Desprez","Missa de beata Virgine"
"238305","I-Bsp","A38","133-135??","Anonymus, nur unvollst. G","Josquin Desprez","Missa de beata Virgine"
"238305","I-Ma","46","11v-22r","Josquin","Josquin Desprez","Missa de beata Virgine"
"238305","I-MOd","4","92-95?","Jusquin Depres, nur Credo","Josquin Desprez","Missa de beata Virgine"
"238305","I-MOe","N. 1.2 (Lat. 452 olim V. H. 2)","173-178?, n. 13","nur Credo, Josquin, Patrem de Villaige","Josquin Desprez","Missa de beata Virgine"
"238305","I-TVd","9","106-111","Anonymus, nur C","Josquin Desprez","Missa de beata Virgine"
"238305","J673 (1514)","Petrucci","n. 5","Missarum, Liber tertius","Josquin Desprez","Missa de beata Virgine"
"238305","J674 (1516)","Petrucci","n. 5","Missarum, Liber tertius","Josquin Desprez","Missa de beata Virgine"
"238305","J675 (1526)","Guinta/Pasoti/Dorico","n. 5","Missarum, Liber tertius","Josquin Desprez","Missa de beata Virgine"
"238305","N522 (=1536/13)","Newsidler, Der ander theil","Z4-aa1 (n. 40)","Joß quin de preß, (Lautentab.)","Josquin Desprez","Missa de beata Virgine"
"238305","NL-Amst.Tonk.","27","24-25?","Ioss Quinn, nur Cum sancto spirito","Josquin Desprez","Missa de beata Virgine"
"238305","PL-Wsm?","564","p. 19-21, p. 242-243","Josquini, Josquin, 2x Cum sancto spirito","Josquin Desprez","Missa de beata Virgine"
"238305","S-Uu","76b","97-108?","Anonymus, untextiert, Ag II/III fehlen","Josquin Desprez","Missa de beata Virgine"
"238305","S-Uu","76c","1-10?","Anonymus","Josquin Desprez","Missa de beata Virgine"
"238306","1516/01","Antico","129v-150r","""Missa ad Fugam""","Josquin Desprez","Missa sine nomine"
