"","27.0000","vgl. AR, p. 229f","","Feria sexta post dominicam secundam adventus ad laudes et per horas","Feria sexta","27r","Offizium","","26","27026",""
"","27.0000","vgl. AR, p. 230","","Feria sexta post dominicam secundam adventus ad vesperas","","27r-27v","Offizium","","27","27027",""
"","27.0000","vgl. AR, p. 230","","Sabbato post dominicam secundam adventus ad laudes et per horas","Sabbato","27v-28r","Offizium","","28","27028",""
"","27.0000","vgl. AR, p. 230f.","","Sabbato post dominicam secundam adventus ad vesperas","","28r-28v","Offizium","","29","27029",""
"","27.0000","vgl. AR, p. 231-233","","Dominica tertia adventus ad laudes et per horas","Dominica tercia","28v-31r","Offizium","","30","27030",""
"","27.0000","vgl. AR, p. 233f.","","Dominica tertia adventus ad vesperas","","31r-31v","Offizium","","31","27031",""
"","27.0000","vgl. AR, p. 253","","Feria secunda post dominicam tertiam adventus ad laudes et per horas","Feria ii","31v-32r","Offizium","","32","27032",""
"","27.0000","vgl. AR, p. 246","","Feria secunda post dominicam tertiam adventus ad vesperas","","32r-32v","Offizium","","33","27033",""
"","27.0000","vgl. AR, p. 254","","Feria tertia post dominicam tertiam adventus ad laudes et per horas","Feria tercia","32v-33r","Offizium","","34","27034",""
"","27.0000","vgl. AR, p. 246f.","","Feria tertia post dominicam tertiam adventus ad vesperas","","33r","Offizium","","35","27035",""
"","27.0000","vgl. AR, p. 254","","Feria quarta post dominicam tertiam adventus ad laudes et per horas","Feria quarta","33v","Offizium","","36","27036",""
"","27.0000","vgl. AR, p. ???","","Feria quarta post dominicam tertiam adventus ad vesperas","","33v-34r","Offizium","","37","27037",""
"","27.0000","vgl. AR, p. 254f.","","Feria quinta post dominicam tertiam adventus ad laudes et per horas","Feria v.","34r-34v","Offizium","","38","27038",""
"","27.0000","vgl. AR, p. 248","","Feria quinta post dominicam tertiam adventus ad vesperas","","34v-35r","Offizium","","39","27039",""
"","27.0000","vgl. AR, p. ???","","Feria sexta post dominicam tertiam adventus ad laudes et per horas","Feria vi.","35r-35v","Offizium","","40","27040",""
"","27.0000","vgl. AR, p. 249","","Feria sexta post dominicam tertiam adventus ad vesperas","","35v-36r","Offizium","","41","27041",""
"","27.0000","vgl. AR, p. 249","","Sabbato post dominicam tertiam adventus ad laudes et per horas (?)","","36r-36v","Offizium","","42","27042",""
"","27.0000","vgl. AR, p. ???","","Sabbato post dominicam tertiam adventus ad vesperas (?)","","36v-37r","Offizium","","43","27043",""
"","27.0000","vgl. AR, p. 234-237","","Antiphonae maiores ante vigiliam nativitatis","Antiphonae maiores ad Magnificat","37r-42r","Offizium","","44","27044",""
"","27.0000","vgl. AR, p. 237f.","","Feria secunda ante vigiliam Nativitatis Domini ad laudes et per horas","Ad laudibus","42v-44v","Offizium","","45","27045",""
"","27.0000","vgl. AR, p. ???","","Feria secunda ante vigiliam Nativitatis Domini ad vesperas","Ad vesperas","44v-45v","Offizium","","46","27046",""
"","27.0000","vgl. AR, p. 238f.","","Feria tertia ante vigiliam Nativitatis Domini ad laudes et per horas","Ad laudes","45v-48r","Offizium","","47","27047",""
"","27.0000","vgl. AR, p. 245, ??","","S. Thomae in commemoratione adventus","","48r-49v","Offizium","","48","27048",""
"","27.0000","vgl. AR, p. 240f.","","Feria quarta ante vigiliam Nativitatis Domini ad laudes et per horas","Ad laudes er per horas","49v-51v","Offizium","","49","27049",""
"","27.0000","vgl. AR, p. ???","","Feria quarta ante vigiliam Nativitatis Domini ad vesperas","","51v-52v","Offizium","","50","27050",""
"","27.0000","vgl. AR, p. 241f.","","Feria quinta ante vigiliam Nativitatis Domini ad laudes et per horas","Feria v. ad l. et per horas","52v-54v","Offizium","","51","27051",""
"","27.0000","vgl. AR, p. ???","","Feria quinta ante vigiliam Nativitatis Domini ad vesperas","","54v-55r","Offizium","","52","27052",""
"","27.0000","vgl. AR, p. 242f.","","Feria sexta ante vigiliam Nativitatis Domini ad laudes et per horas","F. vi. ad laudes et per horas","55r-57r","Offizium","","53","27053",""
"","27.0000","vgl. AR, p. ???","","Ultimo die ante vigiliam Nativitatis Domini","ultimo die ante vigilia nativitatis domini","57v","Offizium","","54","27054",""
"","27.0000","vgl. AR, p. 243-245","","Sabbato ante vigiliam Nativitatis Domini ad laudes et per horas","Sabbato ad laudes","57v-60r","Offizium","","55","27055",""
"","27.0000","vgl. AR, p. 250-252","","Dominica quarta adventus ad laudes et per horas","Dominica quarta ad l. et per h.","60v-63v","Offizium","","56","27056",""
"","27.0000","vgl. AR, p. 255-258","","Vigilia Nativitatis Domini ad laudes et per horas","Ad laudes et per horas","64r-69v","Offizium","","57","27057",""
"","27.0000","vgl. AR, p. 259-263","","Vigilia Nativitatis Domini ad vesperas","In vigilia nativitatis domini","70r-73r","Offizium","","58","27058",""
"","27.0000","vgl. LU, p. 368-371","","Nativitas Domini ad matutinum","Ad matutinam","73r-79v","Offizium","","59","27059",""
"","27.0000","vgl. LU, p. 371-378","","Nativitas Domini ad matutinum in primo nocturno","In primo nocturno","79v-85v","Offizium","","60","27060",""
"","27.0000","vgl. LU, p. 378-384","","Nativitas Domini ad matutinum in secundo nocturno","In secundo noct.","85v-91v","Offizium","","61","27061",""
"","27.0000","vgl. LU, p. 384-392","","Nativitas Domini ad matutinum in tertio nocturno","In tercio nocturno","91v-96v","Offizium","","62","27062",""
"","27.0000","vgl. AR, p. 264-270","","Nativitas Domini ad laudes et per horas","ad laudes et per horas","96v-103v","Offizium","","63","27063",""
"","27.0000","vgl. AR, p. 270-273","","Nativitas Domini ad vesperas","Ad vesperas","103v-108r","Offizium","","64","27064",""
"","27.0000","vgl. AR, p. 273-276","","S. Stephano ad laudes et per horas","De sancto stephano ... ad laudes et per horas","108r-110v","Offizium","","65","27065",""
"","27.0000","vgl. AR, p. 277f.","","S. Stephano ad vesperas","","110v-112r","Offizium","","66","27066",""
"","27.0000","vgl. AR, p. 279-282","","S. Johannis apostoli ad laudes et per horas","In sancti iohannis apostoli et evangeliste ... ad laudes et per horas","112v-115r","Offizium","","67","27067",""
"","27.0000","vgl. AR, p. 283","","S. Johannis apostoli ad vesperas","","115r-116r","Offizium","","68","27068",""
"","27.0000","vgl. AR, p. 283-286","","SS. Innocentium ad laudes et per horas","In festo sanctorum innocentium ... Ad laudes et per horas","116v-118v","Offizium","","69","27069",""
"","27.0000","vgl. AR, p. 287","","SS. Innocentium ad vesperas","","119r-120v","Offizium","","70","27070",""
"","27.0000","vgl. AR, p. ??","","S. Thomae Cantuariensis ad vesperas","In die sancto thome mart.","120v","Offizium","","71","27071",""
"","27.0000","vgl. AR, p. 288","","Dominica infra octavam Nativitatis in primis vesperis","","121r-121v","Offizium","","72","27072",""
"","27.0000","vgl. AR, p. 289","","Dominica infra octavam Nativitatis in secundis vesperis","","121v-122r","Offizium","","73","27073",""
"","27.0000","vgl. AR, p. 290","","S. Silvestri vig. ad vesperas","In vigilia sancti silvestri","122r","Offizium","","74","27074",""
"","27.0000","vgl. AR, p. 292f.","","S. Silvestri ad vesperas","in die sancti silvestri","122v-123r","Offizium","","75","27075",""
"","27.0000","vgl. AR, p. 294-296","","Circumcisio Domini ad laudes et per horas","?","123r-127v","Offizium","","76","27076",""
"","27.0000","vgl. AR, p. 297","","Circumcisio Domini ad vesperas","","127v-128r","Offizium","","77","27077",""
"","27.0000","vgl. AR, p. 308-312","","Epiphanias Domini vig.","In vig. epyphanie","128v-129v","Offizium","","78","27078",""
"","27.0000","vgl. AR, p. 312-315","","Epiphanias Domini ad laudes et per horas","Ad vesperas et ad laudes et per horas","130r-135v","Offizium","","79","27079",""
"","27.0000","vgl. AR, p. 318","","Epiphanias Domini ad vesperas","","135v-136v","Offizium","","80","27080",""
"","27.0000","vgl. AR, p. 331","","Secunda die infra octavam Epiphaniae Domini ad laudes et ad vesperas","infra octavam epyphanie","136v-137r","Offizium","","81","27081",""
"","27.0000","vgl. AR, p. 332","","Tertia die infra octavam Epiphaniae Domini ad laudes et ad vesperas","","138r-138v","Offizium","","82","27082",""
"","27.0000","vgl. AR, p. 332f.","","Quarta die infra octavam Epiphaniae Domini ad laudes et ad vesperas","","138v-139v","Offizium","","83","27083",""
"","27.0000","vgl. AR, p. 333f.","","Quinta die infra octavam Epiphaniae Domini ad laudes et ad vesperas","","139v-140r","Offizium","","84","27084",""
"","27.0000","vgl. AR, p. 334f.","","Sexta die infra octavam Epiphaniae Domini ad laudes et ad vesperas","","140r-141r","Offizium","","85","27085",""
"","27.0000","vgl. AR, p. ?","","Sabbato infra octavam Epiphaniae Domini ad vesperas","sabbato infra octavam epiphanie","141r-141v","Offizium","","86","27086",""
"","27.0000","vgl. AR, p. 319f.","","Dominica infra octavam Epiphaniae ad vesperas","Dominica infra oct. epiphanie","142r-142v","Offizium","","87","27087",""
"","27.0000","CAO 2159","","Epiphanias Domini oct. vig. ad vesperas","In vig. octave epiphanye","142v-143r","Offizium","","88","27088",""
"","27.0000","vgl. AR, p. ?","","Epiphanias Domini oct. ad laudes et per horas","","143v-147r","Offizium","","89","27089",""
"","27.0000","vgl. AR, p. ?","","Epiphaniae Domini oct. ad vesperas","","147v-148r","Offizium","","90","27090",""
"","28.0000","","","","","","","","","28000",""
"","28.0000","vgl. GR, p. 248-252","","Dominica Pentecostes","In die Sancto Pentecostes","1r-4r","Proprium","","1","28001",""
"","28.0000","vgl. GR, p. 252f.","","Feria secunda post Pentecosten","F. ii","4r-7r","Proprium","","2","28002",""
"","28.0000","vgl. GR, p. 253f.","","Feria tertia post Pentecosten","Feria iii post Pentecostes","7r-9v","Proprium","","3","28003",""
"""Feria quinta officium misse er orationes dicuntur de pentecostes""","28.0000","vgl. GR, p. 255f.","","Feria quarta post Pentecosten","Feria iiii","9v-12v","Proprium","","4","28004",""
"","28.0000","vgl. GR, p. 257-259","","Feria sexta post Pentecosten","Feria sexta","12v-16r","Proprium","","5","28005",""
"Schluß des Off. und Comm. fehlen (nach fol. 20 Blatt herausgeschnitten)","28.0000","vgl. GR, p. 259-262","","Sabbato post Pentecosten","Sabbato","16r-20v","Proprium","","6","28006",""
"Beginn des Int. fehlt (s.o.)","28.0000","vgl. GR, p. 263-265","","SS. Trinitatis","","21r-23v","Proprium","","7","28007",""
"","28.0000","vgl. GR, p. 268-275","","Corporis Christi","Feria quinta post octavam pentecostes fit officium de corpore Christi","23v-28v","Proprium","","8","28008",""
"","28.0000","vgl. GR, p. 265-267","","Dominica prima post Pentecosten","Dnica i p. pent.","28v-32r","Proprium","","9","28009",""
"","28.0000","vgl. GR, p. 275-277","","Dominica secunda post Pentecosten","Dnica. ii. p. pent.","32r-35r","Proprium","","10","28010",""
"","28.0000","vgl. GR, p. 278-280","","Dominica tertia post Pentecosten","D. iii. p. pent.","35r-38v","Proprium","","11","28011",""
"","28.0000","vgl. GR, p. 280-282","","Dominica quarta post Pentecosten","Dominica quarta post pentecostes","38v-42r","Proprium","","12","28012",""
"","28.0000","vgl. GR, p. 282-284","","Dominica quinta post Pentecosten","Dnica v. p. pent.","42r-45v","Proprium","","13","28013",""
"","28.0000","vgl. GR, p. 284-286","","Dominica sexta post Pentecosten","Dominica vi. p. pent.","45v-49v","Proprium","","14","28014",""
"","28.0000","vgl. GR, p. 286-288","","Dominica septima post Pentecosten","Dominica vii post pentecostes","49v-52v","Proprium","","15","28015",""
"","28.0000","vgl. GR, p. 289-291","","Dominica octava post Pentecosten","Dominica octava post pentec.","52v-55v","Proprium","","16","28016",""
"","28.0000","vgl. GR, p. 291-293","","Dominica nona post Pentecosten","Dominica nona p. pentecostes","56r-59r","Proprium","","17","28017",""
"","28.0000","vgl. GR, p. 294-296","","Dominica decima post Pentecosten","Dominica xa p. pentecostes","59r-63r","Proprium","","18","28018",""
"","28.0000","vgl. GR, p. 296-299","","Dominica undecima post Pentecosten","Dnica xi.","63r-66v","Proprium","","19","28019",""
"","28.0000","vgl. GR, p. 299-302","","Dominica duodecima post Pentecosten","Dnica xii.","66v-71v","Proprium","","20","28020",""
"","28.0000","vgl. GR, p. 303-305","","Dominica tertiadecima post Pentecosten","Dnica xiii.","71v-75r","Proprium","","21","28021",""
"","28.0000","vgl. GR, p. 306-308","","Dominica quartadecima post Pentecosten","Dominica xiiii p. pent.","75r-78r","Proprium","","22","28022",""
"","28.0000","vgl. GR, p. 308-311","","Dominica quintadecima post Pentecosten","Dominica xva post pentecostes","78r-82r","Proprium","","23","28023",""
"","28.0000","vgl. GR, p. 311-313","","Dominica sextadecima post Pentecosten","Dnica xvi. post pentecostes","82r-85v","Proprium","","24","28024",""
"","28.0000","vgl. GR, p. 313-316","","Dominica septimadecima post Pentecosten","Dominica xvii. post pentecostes","85v-89r","Proprium","","25","28025",""
"","28.0000","vgl. GR, p. 316-318","","Feria quarta quatuor temporum Septembris","Feria quarta quatuor temporum mensis septembris","89v-93v","Proprium","","26","28026",""
"","28.0000","vgl. GR, p. 318f.","","Feria sexta quatuor temporum Septembris","Feria sexta quatuor temporum","93v-96r","Proprium","","27","28027",""
"","28.0000","vgl. GR, p. 319f.","","Sabbato quatuor temporum Septembris","Sabbato quattuor temporum","96r-105v","Proprium","","28","28028",""
"","28.0000","vgl. GR, p. 320-322","","Dominica duodevicesima post Pentecosten","Dnica xviii. p. pentecostes","105v-109r","Proprium","","29","28029",""
"","28.0000","vgl. GR, p. 322-324","","Dominica undevicesima post Pentecosten","Dnica xix. p. pentec.","109r-112v","Proprium","","30","28030",""
"","28.0000","vgl. GR, p. 324-326","","Dominica vicesima post Pentecosten","Dnica xx.","112v-116r","Proprium","","31","28031",""
"","28.0000","vgl. GR, p. 327-330","","Dominica vicesimaprima post Pentecosten","Dnica xxi. p. pent.","116r-120r","Proprium","","32","28032",""
"","28.0000","vgl. GR, p. 330-332","","Dominica vicesimasecunda post Pentecosten","Dnica xxii. post pent.","120v-123v","Proprium","","33","28033",""
"","28.0000","vgl. GR, p. 332-335","","Dominica vicesimatertia post Pentecosten","Dnica xxiii. p. penteco.","123v-126v","Proprium","","34","28034",""
"""resumitur officium de preterita dominica""","28.0000","vgl. GR, p. 335","","Dominica vicesimaquarta post Pentecosten","Dnica xxiiii. post pent.","126v","Proprium","","35","28035",""
"","37.0000","","","","","","","","","37000",""
"","37.0000","vgl. GR, p. 1-3","","Dominica prima adventus","Prima dnica de adventu","2r-6r","Proprium","","1","37001",""
"","37.0000","vgl. GR, p. 4-6","","Dominica secunda adventus","Dominica secunda de adventu","6r-10v","Proprium","","2","37002",""
"","37.0000","vgl. GR, p. 6-8","","Dominica tertia adventus","Dominica Tercia de adventu","10v-15r","Proprium","","3","37003",""
"","37.0000","vgl. GR, p. 9f.","","Feria quarta quatuor temporum adventus","Feria quarta quatuor temporum","15r-20r","Proprium","","4","37004",""
"","37.0000","vgl. GR, p. 10f.","","Feria sexta quatuor temporum adventus","Feria vi.","20r-23v","Proprium","","5","37005",""
"","37.0000","vgl. GR, p. 12-19","","Sabbato quatuor temporum adventus","Sabbato","23v-38r","Proprium","","6","37006",""
"","37.0000","vgl. GR, p. 19-22","","Dominica quarta adventus","Dominica quarta de Adventu","38v-43r","Proprium","","7","37007",""
"","37.0000","vgl. GR, p. 22-24","","Vigilia Nativitatis Domini","In vigilia nat. dni.","43r-47v","Proprium","","8","37008",""
"","37.0000","vgl. GR, p. 25-27","","Nativitas Domini ad primam missam","In nativitate dni. in prima missa","48r-52v","Proprium","","9","37009",""
"","37.0000","vgl. GR, p. 28-30","","Nativitas Domini ad secundam missam","In secunda missa","53r-58r","Proprium","","10","37010",""
"","37.0000","vgl. GR, p. 30-33","","Nativitas Domini ad tertiam missam","Ad missam maiorem","58r-63r","Proprium","","11","37011",""
"","37.0000","vgl. GR, p. 33-36","","S. Stephani","In nat. sancti stephani prothomartiris","63r-68r","Proprium","","12","37012",""
"","37.0000","vgl. GR, p. 36f.","","S. Johannis apostoli","In sancti iohannis apli et evangeliste","68r-72v","Proprium","","13","37013",""
"","37.0000","vgl. GR, p. 37-40","","SS. Innocentium","In festo sanctorum Innocentium","72v-78r","Proprium","","14","37014",""
"","37.0000","vgl. GR, p. 40f.","","S. Thomae Cantuariensis","In sancti Thome martiris et archiepi.","78r-82v","Proprium","","15","37015",""
"","37.0000","vgl. GR, p. 41-43","","Dominica infra octavam Nativitatis","Dominica infra octavam nativit. dni.","82v-87v","Proprium","","16","37016",""
"","37.0000","vgl. GR, p. 44","","S. Silvestri","In sancti Silvestri pape et confessoris","87v-91v","Proprium","","17","37017",""
"","37.0000","vgl. GR, p. 44f.","","Circumcisio Domini","in oct. do.","91v-96r","Proprium","","18","37018",""
"","37.0000","vgl. GR, p. 46-48","","Epiphanias Domini","In epyphania domini","96v-101r","Proprium","","19","37019",""
"","37.0000","vgl. GR, p. 49-51","","Dominica infra octavam Epiphaniae","Dominica infra octa. ephye","101r-107r","Proprium","","20","37020",""
"","37.0000","vgl. GR, p. 52-55","","Dominica secunda post Epiphaniam","Dnica ii. post epy.","107v-114r","Proprium","","21","37021",""
"","37.0000","vgl. GR, p. 55-57","","Dominica tertia post Epiphaniam","Dominica tercia post epyphaniam","114r-119r","Proprium","","22","37022",""
"""Dominica quarta post ephyam domini offitium dicitur. Adorate dnm. et c. Et dicitur per omnes dominicas usque ad septuagesimam""","37.0000","vgl. GR, p. 57","","Dominica quarta post Epiphaniam","Dominica quarta post Epiphaniam","119r","Proprium","","23","37023",""
"","40.0000","","","","","","","","","40000",""
"","40.0000","vgl. AR, p. [142]-[151]","","Officium pro defunctis ad vesperas","Ad Vesperas","3r-8v","Offizium","","1","40001",""
"","40.0000","vgl. AR, p. [152]-[154]","","Officium pro defunctis ad matutinum","Ad Matutinum","8v-12r","Offizium","","2","40002",""
"","40.0000","vgl. AR, p. [154]-[161]","","Officium pro defunctis ad matutinum in primo nocturno","In primo Nocturno","12r-20r","Offizium","","3","40003",""
"","40.0000","vgl. AR, p. [161]-[167]","","Officium pro defunctis ad matutinum in secundo nocturno","In secundo Nocturno","20r-27v","Offizium","","4","40004",""
"","40.0000","vgl. AR, p. [167]-[176]","","Officium pro defunctis ad matutinum in tertio nocturno","In tertio Nocturno","27v-37r","Offizium","","5","40005",""
"","40.0000","vgl. AR, p. [176]-[183]","","Officium pro defunctis ad laudes","Ad Laudes","37r-47r","Offizium","","6","40006",""
"antiphonae et psalmi cantu plano","60.0000","","","Nativitas Domini ad laudes","","2r-12r","Offizium","","","60001",""
"","60.0000","","","A solis ortus cardine","","13v-22r","Hymnus","","","60002",""
"","60.0000","","","Versiculum et antiphona Gloria in excelsis ad laudes cantu plano","","22v","","","","60003",""
"F. 36v, versiculum et antiphona ut supra","60.0000","","","A solis ortus cardine","","23v-36r","Hymnus","","","60004",""
"F. 55v, antiphona ut supra","60.0000","","","Benedictus Dominus Deus Israel","","37v-55r","Canticum","","","60005",""
"","60.0000","","","Nativitas Domini ad secundam missam","","56r-58r","Proprium","","","60006",""
"","67.0000","","","Nunc Sancte nobis Spiritus (in diebus ferialibus)","","1r","","","","67001",""
"","67.0000","","","Nunc Sancte nobis Spiritus (in nativitate domini ad Tertiam)","","1v, 2v-4r","Hymnus","","","67002",""
"","67.0000","","","Nunc Sancte nobis Spiritus (in festo Apostolorum Petri et Pauli ad tertiam)","","2r, 4v-6r","Hymnus","","","67003",""
"","67.0000","","","Genuit puerpera regem","","6v","Antiphon","","","67006",""
"cum psalmis et benedicamus canti plano","67.0000","","","Argentum et aurum","","7r","Antiphon","","","67007",""
"","67.0000","","","Psalmi ad Tertiam","","7v-13r","Psalmen","","","67008",""
"","67.0000","","","Ecce dies quam fecit Dominus In dominica Resurrectionis ad tertiam","","13v-14r","Antiphon","","","67009",""
"cum psalmis et responsorium cantu plano","67.0000","","","Spiritus Domini In festo Pentecostes ad Tertiam","","15r","Antiphon","","","67010",""
"","114.0000","","","","Feria II Hebdomadae ad Missam: introitus, graduale, offertorium, communio","3r-4r","Proprium","","","114001",""
"","114.0000","","","","Feria IV Hebdomadae ad Missam: introitus, graduale, offertorium, communio","5r-7v","Proprium","","","114002",""
"","114.0000","","","Responsoria ad Passionem secundum Lucam","","8v-23r","15 Responsorien zur Passion","","","114003",""
"","145.0000","","","","Consecratio Altaris","3r-32v","Antiphonen, Psalmen","","","145001",""
"","145.0000","","","","Benedictio Coemeterii","33r-39r","Antiphonen, Psalmen","","","145002",""
"","145.0000","","","","Per la consegrazione d'un vescovo","40r-45r","Antiphonen, Psalmen","","","145003",""
"","145.0000","","","Confitemini Domino","","46v-49r","Motette","","","145004",""
"","145.0000","","","Sicut cervus desiderat","","50v-52r","Motette","","","145005",""
"","151.0000","","","","In Vigilia Nativitatis Domini","2r-4r","Psalmtexte","","","151001",""
"","151.0000","","","","In nativitate Domini Ad Vesperas","4v-5v","Psalmtexte","","","151002",""
"","151.0000","","","","In Cirsumcisione Domini ad Vesperas","6r-10r","Psalmtexte","","","151003",""
"","158.0000","","","","","","","","","158000",""
"","158.0000","","","","Missa pro defunctis","2r-11r","Requiem","","1","158001",""
"","158.0000","","""Libera me ut in pagina 32""","","Prima absolutio quae etiam dicitur coram cadavere Summi Pontificis in Cappella Sixtina: Subvenite","11v-12v","","","2","158002",""
"","158.0000","","","","Secunda absolutio: Qui lazarum","13r-14r","","","3","158003",""
"","158.0000","","","","Tertia absolutio: Domine","14v-15v","","","4","158004",""
"","158.0000","","","","Quarta absolutio: Ne recorderis","16r-17r","","","5","158005",""
"","158.0000","","","","Quinta absolutio: Libera me Domine","17v-19v","","","6","158006",""
"","167.0000","","","","In Ferialibus Adventus et Quadragessimae et in aliis diebus ieiunii","1r-2r","Meßordinarium","","","167001",""
"","167.0000","","","","Pro missis ferialibus totius anni etiam ieiuniorum tempore","2v","Meßordinarium","","","167002",""
"","167.0000","","","","Dominicales","3r-9r","Meßordinarium","","","167003",""
"","167.0000","","","","Feria II post Pentecostes","9v-11r","Meßproprium","","","167004",""
"","167.0000","","","","Feria III post Pentecostes","11v-13v","Meßproprium","","","167005",""
"","187.0000","","","","Feria III Majoris Hebdomadae Passio Domini Nostri Jesu Christi secundum Marcum","4r-36v","Passion","","","187001",""
"","213.0000","","","","Passio D. N. Iesu Christi secundum Mattheum","1r-18v","","","","213001",""
"","213.0000","","","","Passio D. N. Iesu Christi secundum Ioannem","19r-30v","","","","213002",""
"","213.0000","","","","Sabbato Sancto Prophetiae.","31r-65v","","","","213003",""
"","213.0000","","","","In nativitate Domini Lectiones ad Matutinum","66r-72v","","","","213004",""
"","213.0000","","","","Pro mortuis Lectiones","73r-79v","","","","213005",""
"","270.0000","","","Magnificatus est","","1r-v","Antiphon","","","270001",""
"","270.0000","","","Gloria Patri","","2r-3v","","","","270002",""
"","270.0000","","","Gloria Patri","","4r-v","","","","270003",""
"","270.0000","","","Laudate Dominum","","5v-7v","","","","270004",""
"","270.0000","","","Iesu redemptor omnium","","8v-16r","","","","270005",""
"","270.0000","","","O admirabile commercium","","17v-18v","","","","270006",""
"","270.0000","","","Gloria Patri","","19r-21v","","","","270007",""
"","270.0000","","","Gloria Patri","","22r-23v","","","","270008",""
"","270.0000","","","Gloria Patri","","24r-25r","","","","270009",""
"","270.0000","","","Ante luciferum genitus","","26r-27r","","","","270010",""
"","270.0000","","","Gloria Patri","","27r-28v","","","","270011",""
"","270.0000","","","Gloria Patri","","29r-30r","","","","270012",""
"","270.0000","","","Laudate Dominum","","30v-32r","","","","270013",""
"","270.0000","","","Crudelis Herodes","","33v-39r","","","","270014",""
"","271.0000","","","","In Epiphania Domini","2v-5v","Proprium","","","271001",""
"","271.0000","","","","In festo Cathedrae Sancti Petri","6r-11r","Proprium","","","271002",""
"","271.0000","","","","In festo Purificationis","12r-16v","Proprium","","","271003",""
"","271.0000","","","","Feria Quarta Cinerum","17r-25r","Antiphon und Proprium","","","271004",""
"","271.0000","","","","Dominica I in Quadragesima","26r-34r","Proprium","","","271005",""
"","271.0000","","","","Dominica II in Quadragesima","35r-42r","Proprium","","","271006",""
"","271.0000","","","","Dominica III in Quadragesima","43r-48r","Proprium","","","271007",""
"","271.0000","","","","Dominica IV in Quadragesima","49r-51v","Proprium","","","271008",""
"","271.0000","","","","Dominica Passionis","52r-56v","Proprium","","","271009",""
"","271.0000","","","","Dominica Palmarum","57r-67r","Proprium","","","271010",""
"","271.0000","","","","Feria V in Coena Domini","68r-70r","Proprium","","","271011",""
"","272.0000","","","","Dominica Resurrectionis","3r-6v","Proprium","","","272001",""
"","272.0000","","","","Feria Secunda post Pascha","6v-9v","Proprium","","","272002",""
"","272.0000","","","","Feria Tertia","10r-13v","Proprium","","","272003",""
"","272.0000","","","","Sabbato in Albis","14r-16v","Proprium","","","272004",""
"","272.0000","","","Deo gratias Alleluia","","17r-v","","","","272005",""
"","272.0000","","","","In die Ascensionis Domini","18r-20v","Proprium","","","272006",""
"","272.0000","","","","In Dominica Pentecostes","21r-24v","Proprium","","","272007",""
"","272.0000","","","","In festo Sanctissimae Trinitatis","25v-27v","Proprium","","","272008",""
"","272.0000","","","","In festivitate Omnium Sanctorum","28r-31r","Proprium","","","272009",""
"","272.0000","","","","Dominica Prima Adventus","32r-34r","Proprium","","","272010",""
"","272.0000","","","","Dominica Secunda Adventus","35r-37v","Proprium","","","272011",""
"","272.0000","","","","Dominica Tertia Adventus","38r-40v","Proprium","","","272012",""
"","272.0000","","","","Dominica Quarta Adventus","41r-43v","Proprium","","","272013",""
"","272.0000","","","","In Nativitate Domini ad Primam Missam","44r-50v","Proprium","","","272014",""
"","272.0000","","","","In festo Sancti Stephani Protomartyris","51r-55r","Proprium","","","272015",""
"","272.0000","","","","In festo Sancti Ioannis Apostoli Evangelistae","55r-58v","Proprium","","","272016",""
"","274.0000","","","","Paradisi porta","1v-2r","Antiphon","","","274001",""
"","274.0000","","","","Fulgentibus Palmis","2v-3r","Antiphon","","","274002",""
"","274.0000","","","","Ecce odor","3v-4v","Antiphon","","","274003",""
"","277.0000","","","Missa pro defunctis","","2r-21v","Requiem","","","277001",""
"","277.0000","","","Libera me Domine","","22v-29r","Responsorium","","","277002",""
"","277.0000","","","","preces dicendae presente cadavere","29v-31v","","","","277003",""
"","277.0000","","","","In paradisum","32r","Antiphon","","","277004",""
"","278.0000","","","Nunc Sancte nobis Spiritus","","2v-9r","","","","278001",""
"","278.0000","","","Genuit puerpera regem","In Nativitate Domini ad Tertiam","16r-17r","Antiphon","","","278002",""
"","278.0000","","","Venit lumen","In epiphania Domini ad Tertiam","17v-18v","Antiphon","","","278003",""
"","278.0000","","","Haec dies quam fecit Dominus","In Resurrectione Domini ad Tertiam","19r-v","Antiphon","","","278004",""
"","278.0000","","","Spiritus Domini","In festo Pentecostes ad Tertiam","20r-v","Antiphon","","","278005",""
"","278.0000","","","Argentum et aurum","In festo Sanctorum Apostolorum Petri et Pauli","21v-22v","Antiphon","","","278006",""
"","278.0000","","","Maria virgo","In Assumptione beatae Mariae Virginis ad tertiam","23r-24r","Antiphon","","","278007",""
"","278.0000","","","Et omnes angeli","In festo Omnium Sanctorum ad Tertiam","24v-25v","Antiphon","","","278008",""
"","278.0000","","","Non est inventus","in Coronatione Novi Pontificis ad Tertiam","26r-27r","Antiphon","","","278009",""
"","278.0000","","","Laus et perennis gloria","In Festo Trinitatis ad Tertiam","27v-29r","Antiphon","","","278010",""
"","278.0000","","","Rerum Deus tenax vigor","","29v-33r","Hymnus","","","278011",""
"","278.0000","","","Dilectus meus","In festo Immaculatae Conceptionis beatae Mariae Virginis ad Tertiam","38v-39r","Antiphon","","","278012",""
"","278.0000","","","Vestimentum tuum","In festo Immaculatae Conceptionis beatae Mariae Virginis ad Tertiam","40v-41r","Antiphon","","","278013",""
"","297.0000","","","","In festo Annunciationis beatae Mariae Virginis","3r-5v","Proprium","","","297001",""
"","297.0000","","","Suscipe verbum Virgo Maria","","6v-18r","Motette","","","297002",""
